19.04.2024;13:54:06;22,00;37,0
19.04.2024;13:54:07;30,00;47,0
19.04.2024;13:54:08;31,00;76,0
19.04.2024;13:54:09;18,00;46,0
19.04.2024;13:54:10;32,00;30,0
19.04.2024;13:54:11;22,00;63,0
19.04.2024;13:54:12;31,00;42,0
19.04.2024;13:54:13;18,00;71,0
19.04.2024;13:54:14;30,00;64,0
19.04.2024;13:54:15;30,00;59,0
19.04.2024;13:54:16;18,00;66,0
19.04.2024;13:54:17;31,00;76,0
19.04.2024;13:54:18;18,00;30,0
19.04.2024;13:54:19;25,00;32,0
19.04.2024;13:54:20;32,00;58,0
19.04.2024;13:54:21;28,00;47,0
19.04.2024;13:54:22;31,00;73,0
19.04.2024;13:54:23;17,00;64,0
19.04.2024;13:54:24;18,00;39,0
19.04.2024;13:54:25;29,00;61,0
19.04.2024;13:54:26;18,00;68,0
19.04.2024;13:54:27;23,00;39,0
19.04.2024;13:54:28;31,00;65,0
19.04.2024;13:54:29;21,00;41,0
19.04.2024;13:54:30;29,00;46,0
19.04.2024;13:54:31;19,00;68,0
19.04.2024;13:54:32;22,00;35,0
19.04.2024;13:54:33;28,00;62,0
19.04.2024;13:54:34;18,00;75,0
19.04.2024;13:54:35;27,00;42,0
19.04.2024;13:54:36;28,00;45,0
19.04.2024;13:54:37;18,00;31,0
19.04.2024;13:54:38;31,00;75,0
19.04.2024;13:54:39;21,00;36,0
19.04.2024;13:54:40;19,00;58,0
19.04.2024;13:54:41;19,00;44,0
19.04.2024;13:54:42;23,00;81,0
19.04.2024;13:54:43;30,00;32,0
19.04.2024;13:54:44;24,00;30,0
19.04.2024;13:54:45;21,00;35,0
19.04.2024;13:54:46;32,00;68,0
19.04.2024;13:54:47;21,00;83,0
19.04.2024;13:54:48;30,00;80,0
19.04.2024;13:54:49;27,00;56,0
19.04.2024;13:54:50;30,00;64,0
19.04.2024;13:54:51;19,00;63,0
19.04.2024;13:54:52;20,00;58,0
19.04.2024;13:54:53;31,00;48,0
19.04.2024;13:54:54;32,00;34,0
19.04.2024;13:54:55;31,00;53,0
19.04.2024;13:54:56;25,00;57,0
19.04.2024;13:54:57;29,00;73,0
19.04.2024;13:54:58;22,00;36,0
19.04.2024;13:54:59;25,00;72,0
19.04.2024;13:55:00;29,00;79,0
19.04.2024;13:55:01;22,00;55,0
19.04.2024;13:55:02;30,00;64,0
19.04.2024;13:55:03;24,00;45,0
19.04.2024;13:55:04;29,00;40,0
19.04.2024;13:55:05;23,00;48,0
19.04.2024;13:55:06;29,00;78,0
19.04.2024;13:55:07;25,00;81,0
19.04.2024;13:55:08;28,00;41,0
19.04.2024;13:55:09;31,00;37,0
19.04.2024;13:55:10;19,00;51,0
19.04.2024;13:55:11;18,00;70,0
19.04.2024;13:55:12;25,00;70,0
19.04.2024;13:55:13;32,00;31,0
19.04.2024;13:55:14;25,00;36,0
19.04.2024;13:55:15;20,00;55,0
19.04.2024;13:55:16;32,00;77,0
19.04.2024;13:55:17;18,00;56,0
19.04.2024;13:55:18;25,00;67,0
19.04.2024;13:55:19;29,00;57,0
19.04.2024;13:55:20;21,00;72,0
19.04.2024;13:55:21;26,00;64,0
19.04.2024;13:55:22;17,00;72,0
19.04.2024;13:55:23;19,00;73,0
19.04.2024;13:55:24;23,00;73,0
19.04.2024;13:55:25;27,00;83,0
19.04.2024;13:55:26;27,00;64,0
19.04.2024;13:55:27;23,00;80,0
19.04.2024;13:55:28;29,00;42,0
19.04.2024;13:55:29;23,00;45,0
19.04.2024;13:55:30;26,00;50,0
19.04.2024;13:55:31;30,00;47,0
19.04.2024;13:55:32;23,00;78,0
19.04.2024;13:55:33;20,00;61,0
19.04.2024;13:55:34;17,00;31,0
19.04.2024;13:55:35;28,00;30,0
19.04.2024;13:55:36;29,00;35,0
19.04.2024;13:55:37;29,00;43,0
19.04.2024;13:55:38;20,00;75,0
19.04.2024;13:55:39;22,00;51,0
19.04.2024;13:55:40;17,00;83,0
19.04.2024;13:55:41;26,00;71,0
19.04.2024;13:55:42;24,00;82,0
19.04.2024;13:55:43;29,00;54,0
19.04.2024;13:55:44;17,00;53,0
19.04.2024;13:55:45;21,00;55,0
19.04.2024;13:55:46;24,00;58,0
19.04.2024;13:55:47;21,00;76,0
19.04.2024;13:55:48;21,00;48,0
19.04.2024;13:55:49;27,00;60,0
19.04.2024;13:55:50;26,00;58,0
19.04.2024;13:55:51;29,00;60,0
19.04.2024;13:55:52;29,00;78,0
19.04.2024;13:55:53;18,00;71,0
19.04.2024;13:55:54;29,00;49,0
19.04.2024;13:55:55;29,00;40,0
19.04.2024;13:55:56;20,00;75,0
19.04.2024;13:55:57;29,00;30,0
19.04.2024;13:55:58;18,00;65,0
19.04.2024;13:55:59;28,00;81,0
19.04.2024;13:56:00;20,00;58,0
19.04.2024;13:56:01;30,00;61,0
19.04.2024;13:56:02;28,00;44,0
19.04.2024;13:56:03;30,00;37,0
19.04.2024;13:56:04;22,00;37,0
19.04.2024;13:56:05;24,00;66,0
19.04.2024;13:56:06;32,00;61,0
19.04.2024;13:56:07;20,00;79,0
19.04.2024;13:56:08;24,00;53,0
19.04.2024;13:56:09;29,00;45,0
19.04.2024;13:56:10;17,00;54,0
19.04.2024;13:56:11;26,00;70,0
19.04.2024;13:56:12;24,00;47,0
19.04.2024;13:56:13;24,00;62,0
19.04.2024;13:56:14;29,00;44,0
19.04.2024;13:56:15;24,00;70,0
19.04.2024;13:56:16;30,00;59,0
19.04.2024;13:56:17;24,00;46,0
19.04.2024;13:56:18;19,00;73,0
19.04.2024;13:56:19;27,00;65,0
19.04.2024;13:56:20;27,00;68,0
19.04.2024;13:56:21;31,00;59,0
19.04.2024;13:56:22;23,00;57,0
19.04.2024;13:56:23;21,00;41,0
19.04.2024;13:56:24;25,00;43,0
19.04.2024;13:56:25;26,00;65,0
19.04.2024;13:56:26;20,00;81,0
19.04.2024;13:56:27;27,00;74,0
19.04.2024;13:56:28;31,00;31,0
19.04.2024;13:56:29;24,00;32,0
19.04.2024;13:56:30;25,00;78,0
19.04.2024;13:56:31;25,00;59,0
19.04.2024;13:56:32;21,00;42,0
19.04.2024;13:56:33;23,00;34,0
19.04.2024;13:56:34;20,00;78,0
19.04.2024;13:56:35;32,00;60,0
19.04.2024;13:56:36;18,00;81,0
19.04.2024;13:56:37;19,00;56,0
19.04.2024;13:56:38;29,00;36,0
19.04.2024;13:56:39;31,00;80,0
19.04.2024;13:56:40;31,00;52,0
19.04.2024;13:56:41;25,00;36,0
19.04.2024;13:56:42;28,00;36,0
19.04.2024;13:56:43;32,00;49,0
19.04.2024;13:56:44;25,00;38,0
19.04.2024;13:56:45;19,00;38,0
19.04.2024;13:56:46;19,00;39,0
19.04.2024;13:56:47;18,00;51,0
19.04.2024;13:56:48;17,00;59,0
19.04.2024;13:56:49;28,00;52,0
19.04.2024;13:56:50;20,00;54,0
19.04.2024;13:56:51;32,00;36,0
19.04.2024;13:56:52;24,00;33,0
19.04.2024;13:56:53;25,00;42,0
19.04.2024;13:56:54;29,00;41,0
19.04.2024;13:56:55;17,00;65,0
19.04.2024;13:56:56;20,00;48,0
19.04.2024;13:56:57;25,00;61,0
19.04.2024;13:56:58;31,00;39,0
19.04.2024;13:56:59;20,00;39,0
19.04.2024;13:57:00;17,00;48,0
19.04.2024;13:57:01;28,00;72,0
19.04.2024;13:57:02;28,00;60,0
19.04.2024;13:57:03;23,00;79,0
19.04.2024;13:57:04;30,00;35,0
19.04.2024;13:57:05;28,00;57,0
19.04.2024;13:57:06;24,00;85,0
19.04.2024;13:57:07;26,00;50,0
19.04.2024;13:57:08;30,00;40,0
19.04.2024;13:57:09;30,00;51,0
19.04.2024;13:57:10;30,00;72,0
19.04.2024;13:57:11;24,00;47,0
19.04.2024;13:57:12;20,00;55,0
19.04.2024;13:57:13;21,00;82,0
19.04.2024;13:57:14;23,00;75,0
19.04.2024;13:57:15;30,00;78,0
19.04.2024;13:57:16;30,00;67,0
19.04.2024;13:57:17;25,00;76,0
19.04.2024;13:57:18;22,00;72,0
19.04.2024;13:57:19;31,00;44,0
19.04.2024;13:57:20;22,00;63,0
19.04.2024;13:57:21;21,00;63,0
19.04.2024;13:57:22;22,00;83,0
19.04.2024;13:57:23;20,00;77,0
19.04.2024;13:57:24;31,00;45,0
19.04.2024;13:57:25;24,00;81,0
19.04.2024;13:57:26;24,00;63,0
19.04.2024;13:57:27;30,00;35,0
19.04.2024;13:57:28;29,00;78,0
19.04.2024;13:57:29;19,00;30,0
19.04.2024;13:57:30;21,00;83,0
19.04.2024;13:57:31;29,00;49,0
19.04.2024;13:57:32;23,00;49,0
19.04.2024;13:57:33;21,00;77,0
19.04.2024;13:57:34;17,00;75,0
19.04.2024;13:57:35;25,00;52,0
19.04.2024;13:57:36;25,00;63,0
19.04.2024;13:57:37;28,00;55,0
19.04.2024;13:57:38;17,00;70,0
19.04.2024;13:57:39;32,00;53,0
19.04.2024;13:57:40;17,00;81,0
19.04.2024;13:57:41;17,00;44,0
19.04.2024;13:57:42;29,00;61,0
19.04.2024;13:57:43;20,00;51,0
19.04.2024;13:57:44;18,00;62,0
19.04.2024;13:57:45;24,00;32,0
19.04.2024;13:57:46;23,00;52,0
19.04.2024;13:57:47;26,00;50,0
19.04.2024;13:57:48;22,00;32,0
19.04.2024;13:57:49;21,00;67,0
19.04.2024;13:57:50;27,00;81,0
19.04.2024;13:57:51;20,00;79,0
19.04.2024;13:57:52;18,00;59,0
19.04.2024;13:57:53;19,00;58,0
19.04.2024;13:57:54;18,00;57,0
19.04.2024;13:57:55;29,00;81,0
19.04.2024;13:57:56;19,00;69,0
19.04.2024;13:57:57;21,00;56,0
19.04.2024;13:57:58;30,00;79,0
19.04.2024;13:57:59;25,00;42,0
19.04.2024;13:58:00;17,00;32,0
19.04.2024;13:58:01;20,00;34,0
19.04.2024;13:58:02;26,00;65,0
19.04.2024;13:58:03;21,00;41,0
19.04.2024;13:58:04;21,00;67,0
19.04.2024;13:58:05;24,00;68,0
19.04.2024;13:58:06;29,00;79,0
19.04.2024;13:58:07;21,00;50,0
19.04.2024;13:58:08;31,00;78,0
19.04.2024;13:58:09;32,00;85,0
19.04.2024;13:58:10;31,00;76,0
19.04.2024;13:58:11;20,00;54,0
19.04.2024;13:58:12;28,00;82,0
19.04.2024;13:58:13;30,00;70,0
19.04.2024;13:58:14;22,00;49,0
19.04.2024;13:58:15;28,00;48,0
19.04.2024;13:58:16;19,00;32,0
19.04.2024;13:58:17;29,00;37,0
19.04.2024;13:58:18;29,00;70,0
19.04.2024;13:58:19;25,00;35,0
19.04.2024;13:58:20;18,00;46,0
19.04.2024;13:58:21;18,00;81,0
19.04.2024;13:58:22;32,00;55,0
19.04.2024;13:58:23;31,00;44,0
19.04.2024;13:58:24;17,00;38,0
19.04.2024;13:58:25;29,00;30,0
19.04.2024;13:58:26;19,00;46,0
19.04.2024;13:58:27;26,00;54,0
19.04.2024;13:58:28;30,00;52,0
19.04.2024;13:58:29;18,00;80,0
19.04.2024;13:58:30;31,00;62,0
19.04.2024;13:58:31;22,00;82,0
19.04.2024;13:58:32;23,00;75,0
19.04.2024;13:58:33;18,00;64,0
19.04.2024;13:58:34;26,00;33,0
19.04.2024;13:58:35;22,00;68,0
19.04.2024;13:58:36;18,00;77,0
19.04.2024;13:58:37;25,00;33,0
19.04.2024;13:58:38;25,00;41,0
19.04.2024;13:58:39;28,00;30,0
19.04.2024;13:58:40;32,00;60,0
19.04.2024;13:58:41;32,00;31,0
19.04.2024;13:58:42;22,00;70,0
19.04.2024;13:58:43;19,00;54,0
19.04.2024;13:58:44;32,00;83,0
19.04.2024;13:58:45;32,00;48,0
19.04.2024;13:58:46;20,00;60,0
19.04.2024;13:58:47;28,00;36,0
19.04.2024;13:58:48;29,00;50,0
19.04.2024;13:58:49;23,00;46,0
19.04.2024;13:58:50;20,00;52,0
19.04.2024;13:58:51;31,00;52,0
19.04.2024;13:58:52;27,00;64,0
19.04.2024;13:58:53;20,00;32,0
19.04.2024;13:58:54;23,00;71,0
19.04.2024;13:58:55;24,00;46,0
19.04.2024;13:58:56;32,00;42,0
19.04.2024;13:58:57;30,00;68,0
19.04.2024;13:58:58;23,00;60,0
19.04.2024;13:58:59;17,00;55,0
19.04.2024;13:59:00;29,00;56,0
19.04.2024;13:59:01;27,00;31,0
19.04.2024;13:59:02;25,00;50,0
19.04.2024;13:59:03;32,00;59,0
19.04.2024;13:59:04;32,00;69,0
19.04.2024;13:59:05;27,00;56,0
19.04.2024;13:59:06;21,00;40,0
19.04.2024;13:59:07;23,00;76,0
19.04.2024;13:59:08;25,00;46,0
19.04.2024;13:59:09;17,00;33,0
19.04.2024;13:59:10;22,00;80,0
19.04.2024;13:59:11;22,00;47,0
19.04.2024;13:59:12;30,00;41,0
19.04.2024;13:59:13;20,00;52,0
19.04.2024;13:59:14;29,00;59,0
19.04.2024;13:59:15;30,00;50,0
19.04.2024;13:59:16;25,00;67,0
19.04.2024;13:59:17;29,00;75,0
19.04.2024;13:59:18;19,00;52,0
19.04.2024;13:59:19;24,00;74,0
19.04.2024;13:59:20;17,00;74,0
19.04.2024;13:59:21;23,00;36,0
19.04.2024;13:59:22;26,00;62,0
19.04.2024;13:59:23;30,00;47,0
19.04.2024;13:59:24;21,00;72,0
19.04.2024;13:59:25;19,00;75,0
19.04.2024;13:59:26;21,00;62,0
19.04.2024;13:59:27;23,00;45,0
19.04.2024;13:59:28;31,00;35,0
19.04.2024;13:59:29;25,00;50,0
19.04.2024;13:59:30;27,00;38,0
19.04.2024;13:59:31;29,00;56,0
19.04.2024;13:59:32;17,00;84,0
19.04.2024;13:59:33;22,00;51,0
19.04.2024;13:59:34;26,00;62,0
19.04.2024;13:59:35;29,00;48,0
19.04.2024;13:59:36;26,00;37,0
19.04.2024;13:59:37;32,00;69,0
19.04.2024;13:59:38;21,00;31,0
19.04.2024;13:59:39;24,00;72,0
19.04.2024;13:59:40;22,00;45,0
19.04.2024;13:59:41;26,00;85,0
19.04.2024;13:59:42;18,00;77,0
19.04.2024;13:59:43;29,00;80,0
19.04.2024;13:59:44;17,00;83,0
19.04.2024;13:59:45;22,00;64,0
19.04.2024;13:59:46;18,00;56,0
19.04.2024;13:59:47;21,00;59,0
19.04.2024;13:59:48;18,00;84,0
19.04.2024;13:59:49;26,00;48,0
19.04.2024;13:59:50;32,00;43,0
19.04.2024;13:59:51;28,00;58,0
19.04.2024;13:59:52;21,00;56,0
19.04.2024;13:59:53;22,00;37,0
19.04.2024;13:59:54;30,00;56,0
19.04.2024;13:59:55;32,00;34,0
19.04.2024;13:59:56;29,00;48,0
19.04.2024;13:59:57;20,00;68,0
19.04.2024;13:59:58;31,00;61,0
19.04.2024;13:59:59;28,00;31,0
19.04.2024;14:00:00;19,00;42,0
19.04.2024;14:00:01;29,00;59,0
19.04.2024;14:00:02;32,00;67,0
19.04.2024;14:00:03;32,00;56,0
19.04.2024;14:00:04;28,00;51,0
19.04.2024;14:00:05;28,00;33,0
19.04.2024;14:00:06;18,00;72,0
19.04.2024;14:00:07;17,00;80,0
19.04.2024;14:00:08;31,00;53,0
19.04.2024;14:00:09;32,00;38,0
19.04.2024;14:00:10;18,00;55,0
19.04.2024;14:00:11;22,00;64,0
19.04.2024;14:00:12;25,00;84,0
19.04.2024;14:00:13;26,00;60,0
19.04.2024;14:00:14;25,00;60,0
19.04.2024;14:00:15;28,00;79,0
19.04.2024;14:00:16;17,00;48,0
19.04.2024;14:00:17;24,00;38,0
19.04.2024;14:00:18;20,00;80,0
19.04.2024;14:00:19;26,00;35,0
19.04.2024;14:00:20;27,00;60,0
19.04.2024;14:00:21;31,00;80,0
19.04.2024;14:00:22;23,00;65,0
19.04.2024;14:00:23;30,00;47,0
19.04.2024;14:00:24;29,00;50,0
19.04.2024;14:00:25;20,00;63,0
19.04.2024;14:00:26;30,00;51,0
19.04.2024;14:00:27;31,00;84,0
19.04.2024;14:00:28;18,00;50,0
19.04.2024;14:00:29;32,00;78,0
19.04.2024;14:00:30;18,00;48,0
19.04.2024;14:00:31;28,00;71,0
19.04.2024;14:00:32;17,00;31,0
19.04.2024;14:00:33;22,00;52,0
19.04.2024;14:00:34;31,00;79,0
19.04.2024;14:00:35;21,00;64,0
19.04.2024;14:00:36;26,00;72,0
19.04.2024;14:00:37;18,00;49,0
19.04.2024;14:00:38;19,00;41,0
19.04.2024;14:00:39;19,00;79,0
19.04.2024;14:00:40;25,00;40,0
19.04.2024;14:00:41;29,00;79,0
19.04.2024;14:00:42;29,00;85,0
19.04.2024;14:00:43;29,00;57,0
19.04.2024;14:00:44;28,00;66,0
19.04.2024;14:00:45;27,00;77,0
19.04.2024;14:00:46;31,00;42,0
19.04.2024;14:00:47;29,00;68,0
19.04.2024;14:00:48;19,00;52,0
19.04.2024;14:00:49;29,00;74,0
19.04.2024;14:00:50;28,00;83,0
19.04.2024;14:00:51;27,00;55,0
19.04.2024;14:00:52;32,00;64,0
19.04.2024;14:00:53;23,00;39,0
19.04.2024;14:00:54;22,00;35,0
19.04.2024;14:00:55;25,00;59,0
19.04.2024;14:00:56;27,00;77,0
19.04.2024;14:00:57;25,00;62,0
19.04.2024;14:00:58;32,00;77,0
19.04.2024;14:00:59;21,00;66,0
19.04.2024;14:01:00;25,00;75,0
19.04.2024;14:01:01;28,00;35,0
19.04.2024;14:01:02;17,00;77,0
19.04.2024;14:01:03;18,00;31,0
19.04.2024;14:01:04;17,00;58,0
19.04.2024;14:01:05;19,00;82,0
19.04.2024;14:01:06;32,00;43,0
19.04.2024;14:01:07;30,00;42,0
19.04.2024;14:01:08;17,00;84,0
19.04.2024;14:01:09;27,00;69,0
19.04.2024;14:01:10;22,00;85,0
19.04.2024;14:01:11;17,00;80,0
19.04.2024;14:01:12;21,00;34,0
19.04.2024;14:01:13;32,00;67,0
19.04.2024;14:01:14;17,00;67,0
19.04.2024;14:01:15;28,00;38,0
19.04.2024;14:01:16;29,00;72,0
19.04.2024;14:01:17;30,00;65,0
19.04.2024;14:01:18;24,00;32,0
19.04.2024;14:01:19;31,00;30,0
19.04.2024;14:01:20;26,00;79,0
19.04.2024;14:01:21;28,00;46,0
19.04.2024;14:01:22;24,00;54,0
19.04.2024;14:01:23;27,00;40,0
19.04.2024;14:01:24;21,00;85,0
19.04.2024;14:01:25;21,00;57,0
19.04.2024;14:01:26;28,00;59,0
19.04.2024;14:01:27;27,00;74,0
19.04.2024;14:01:28;23,00;37,0
19.04.2024;14:01:29;25,00;57,0
19.04.2024;14:01:30;22,00;80,0
19.04.2024;14:01:31;28,00;72,0
19.04.2024;14:01:32;17,00;72,0
19.04.2024;14:01:33;29,00;70,0
19.04.2024;14:01:34;29,00;32,0
19.04.2024;14:01:35;22,00;83,0
19.04.2024;14:01:36;21,00;42,0
19.04.2024;14:01:37;20,00;59,0
19.04.2024;14:01:38;27,00;69,0
19.04.2024;14:01:39;21,00;78,0
19.04.2024;14:01:40;18,00;57,0
19.04.2024;14:01:41;24,00;34,0
19.04.2024;14:01:42;27,00;83,0
19.04.2024;14:01:43;23,00;71,0
19.04.2024;14:01:44;29,00;79,0
19.04.2024;14:01:45;23,00;49,0
19.04.2024;14:01:46;26,00;52,0
19.04.2024;14:01:47;21,00;33,0
19.04.2024;14:01:48;19,00;75,0
19.04.2024;14:01:49;26,00;70,0
19.04.2024;14:01:50;22,00;76,0
19.04.2024;14:01:51;23,00;48,0
19.04.2024;14:01:52;18,00;59,0
19.04.2024;14:01:53;25,00;40,0
19.04.2024;14:01:54;20,00;75,0
19.04.2024;14:01:55;22,00;78,0
19.04.2024;14:01:56;26,00;74,0
19.04.2024;14:01:57;28,00;82,0
19.04.2024;14:01:58;30,00;46,0
19.04.2024;14:01:59;31,00;36,0
19.04.2024;14:02:00;20,00;72,0
19.04.2024;14:02:01;30,00;54,0
19.04.2024;14:02:02;27,00;39,0
19.04.2024;14:02:03;20,00;31,0
19.04.2024;14:02:04;18,00;84,0
19.04.2024;14:02:05;22,00;57,0
19.04.2024;14:02:06;17,00;31,0
19.04.2024;14:02:07;23,00;84,0
19.04.2024;14:02:08;31,00;65,0
19.04.2024;14:02:09;27,00;51,0
19.04.2024;14:02:10;28,00;72,0
19.04.2024;14:02:11;19,00;55,0
19.04.2024;14:02:12;20,00;74,0
19.04.2024;14:02:13;21,00;64,0
19.04.2024;14:02:14;21,00;30,0
19.04.2024;14:02:15;27,00;58,0
19.04.2024;14:02:16;22,00;68,0
19.04.2024;14:02:17;32,00;52,0
19.04.2024;14:02:18;29,00;42,0
19.04.2024;14:02:19;26,00;68,0
19.04.2024;14:02:20;18,00;85,0
19.04.2024;14:02:21;24,00;68,0
19.04.2024;14:02:22;19,00;42,0
19.04.2024;14:02:23;24,00;59,0
19.04.2024;14:02:24;23,00;84,0
19.04.2024;14:02:25;30,00;68,0
19.04.2024;14:02:26;19,00;38,0
19.04.2024;14:02:27;18,00;59,0
19.04.2024;14:02:28;31,00;48,0
19.04.2024;14:02:29;23,00;71,0
19.04.2024;14:02:30;22,00;78,0
19.04.2024;14:02:31;18,00;64,0
19.04.2024;14:02:32;29,00;55,0
19.04.2024;14:02:33;25,00;75,0
19.04.2024;14:02:34;21,00;38,0
19.04.2024;14:02:35;25,00;55,0
19.04.2024;14:02:36;28,00;37,0
19.04.2024;14:02:37;31,00;30,0
19.04.2024;14:02:38;27,00;72,0
19.04.2024;14:02:39;28,00;53,0
19.04.2024;14:02:40;19,00;58,0
19.04.2024;14:02:41;27,00;51,0
19.04.2024;14:02:42;28,00;77,0
19.04.2024;14:02:43;28,00;79,0
19.04.2024;14:02:44;29,00;77,0
19.04.2024;14:02:45;31,00;44,0
19.04.2024;14:02:46;24,00;53,0
19.04.2024;14:02:47;28,00;80,0
19.04.2024;14:02:48;19,00;59,0
19.04.2024;14:02:49;24,00;53,0
19.04.2024;14:02:50;20,00;46,0
19.04.2024;14:02:51;31,00;69,0
19.04.2024;14:02:52;31,00;59,0
19.04.2024;14:02:53;20,00;44,0
19.04.2024;14:02:54;20,00;47,0
19.04.2024;14:02:55;27,00;60,0
19.04.2024;14:02:56;21,00;31,0
19.04.2024;14:02:57;24,00;30,0
